horario,numero,cor
05:40:25,1,V
05:40:55,1,V
05:41:25,6,V
05:41:55,5,V
05:42:25,12,P
05:42:55,12,P
05:42:55,5,V
05:43:25,10,P
05:43:55,12,P
05:44:25,13,P
05:44:55,8,P
05:45:25,0,B
05:45:56,1,V
05:46:26,9,P
05:46:56,5,V
05:47:26,2,V
05:47:56,10,P
05:48:26,10,P
05:48:56,8,P
05:49:26,11,P
05:49:56,14,P
05:50:26,5,V
05:50:56,7,V
05:51:26,14,P
05:51:56,8,P
05:52:26,13,P
05:52:56,2,V
05:53:26,2,V
05:53:56,11,P
05:54:26,13,P
05:54:56,6,V
05:55:27,10,P
05:55:57,14,P
05:56:27,1,V
05:56:57,7,V
05:57:27,6,V
05:57:57,5,V
05:58:27,3,V
05:58:57,11,P
05:59:27,11,P
05:59:57,8,P
06:00:27,8,P
06:00:57,7,V
06:01:27,9,P
06:01:57,0,B
06:02:27,12,P
06:02:57,6,V
06:03:27,5,V
06:03:58,1,V
06:04:28,9,P
06:04:58,13,P
06:05:28,0,B
06:05:58,8,P
06:06:28,4,V
06:06:58,12,P
06:07:28,12,P
06:07:58,8,P
06:08:28,3,V
06:08:58,7,V
06:09:28,11,P
06:09:58,11,P
06:10:28,11,P
06:10:58,8,P
06:11:28,0,B
06:11:58,1,V
06:12:28,9,P
06:12:59,9,P
06:13:29,12,P
06:13:59,7,V
06:14:29,9,P
06:14:59,2,V
06:15:29,9,P
06:15:59,4,V
06:16:29,0,B
06:16:59,13,P
06:17:29,8,P
06:17:59,9,P
06:18:29,7,V
06:18:59,14,P
06:19:29,10,P
06:19:59,5,V
06:20:29,10,P
06:20:59,6,V
06:21:29,10,P
06:22:00,13,P
06:22:30,1,V
06:23:00,8,P
06:23:30,8,P
06:23:30,7,V
06:24:00,9,P
06:24:30,12,P
06:25:00,8,P
06:25:30,0,B
06:26:00,11,P
06:26:30,3,V
06:27:00,8,P
06:27:30,6,V
06:28:00,14,P
06:28:30,14,P
06:29:00,3,V
06:29:30,11,P
06:30:00,5,V
06:30:30,5,V
06:30:30,9,P
06:31:00,12,P
06:31:31,5,V
06:32:01,3,V
06:32:31,9,P
06:33:01,5,V
06:33:31,1,V
06:34:01,1,V
06:34:31,11,P
06:35:01,0,B
06:35:31,5,V
06:36:01,9,P
06:36:31,14,P
06:37:01,6,V
06:37:31,5,V
06:38:01,8,P
06:38:31,5,V
06:39:01,11,P
06:39:31,5,V
06:40:01,6,V
06:40:32,12,P
06:41:02,9,P
06:41:32,13,P
06:42:02,11,P
06:42:32,11,P
06:43:02,5,V
06:43:32,8,P
06:44:02,3,V
06:44:32,1,V
06:45:02,10,P
06:45:32,7,V
06:46:02,14,P
06:46:32,2,V
06:47:02,13,P
06:47:32,1,V
06:48:02,0,B
06:48:32,6,V
06:49:02,8,P
06:49:33,5,V
06:50:03,7,V
06:50:33,9,P
06:51:03,9,P
06:51:33,3,V
06:52:03,1,V
06:52:33,8,P
06:53:03,4,V
06:53:33,7,V
06:54:03,0,B
06:54:33,5,V
06:55:03,10,P
06:55:33,2,V
06:56:03,6,V
06:56:33,9,P
06:57:03,11,P
06:57:33,9,P
06:58:03,1,V
06:58:34,11,P
06:59:04,2,V
06:59:34,1,V
07:00:04,12,P
07:00:34,12,P
07:00:34,2,V
07:01:04,8,P
07:01:34,11,P
07:02:04,0,B
07:02:34,7,V
07:03:04,3,V
07:03:34,14,P
07:04:04,3,V
07:04:34,12,P
07:05:04,14,P
07:05:34,6,V
07:06:04,11,P
07:06:34,0,B
07:07:04,12,P
07:07:35,4,V
07:08:05,12,P
07:08:35,3,V
07:09:05,7,V
07:09:35,5,V
07:10:05,5,V
07:10:35,0,B
07:11:05,0,B
07:11:35,2,V
07:12:05,0,B
07:12:35,11,P
07:13:05,14,P
07:13:35,5,V
07:14:05,7,V
07:14:35,13,P
07:15:05,11,P
07:15:35,13,P
07:16:05,6,V
07:16:36,13,P
07:17:06,4,V
07:17:36,11,P
07:18:06,7,V
07:18:36,11,P
07:19:06,14,P
07:19:36,10,P
07:20:06,13,P
07:20:36,5,V
07:21:06,11,P
07:21:36,10,P
07:22:06,10,P
07:22:36,2,V
07:23:06,3,V
07:23:36,12,P
07:24:06,2,V
07:24:36,10,P
07:25:06,7,V
07:25:37,8,P
07:26:07,10,P
07:26:37,1,V
07:27:07,2,V
07:27:37,1,V
07:28:07,8,P
07:28:37,12,P
07:29:07,11,P
07:29:37,2,V
07:30:07,2,V
07:30:37,3,V
07:31:07,8,P
07:31:37,1,V
07:32:07,1,V
07:32:37,1,V
07:32:37,11,P
07:33:07,10,P
07:33:37,6,V
07:34:07,1,V
07:34:38,4,V
07:35:08,12,P
07:35:38,11,P
07:36:08,3,V
07:36:38,1,V
07:37:08,1,V
07:37:38,7,V
07:38:08,0,B
07:38:38,13,P
07:39:08,1,V
07:39:38,6,V
07:40:08,5,V
07:40:38,0,B
07:41:08,8,P
07:41:38,13,P
07:42:08,11,P
07:42:38,4,V
07:43:08,5,V
07:43:38,4,V
07:44:09,9,P
07:44:39,1,V
07:45:09,1,V
07:45:39,11,P
07:46:09,13,P
07:46:39,13,P
07:47:09,4,V
07:47:39,2,V
07:48:09,10,P
07:48:39,2,V
07:49:09,13,P
07:49:39,9,P
07:50:09,11,P
07:50:39,0,B
07:51:09,11,P
07:51:39,13,P
07:52:09,13,P
07:52:39,13,P
07:53:10,12,P
07:53:40,3,V
07:54:10,4,V
07:54:40,6,V
07:55:10,1,V
07:55:40,3,V
07:56:10,13,P
07:56:40,11,P
07:57:10,12,P
07:57:40,4,V
07:58:10,9,P
07:58:40,6,V
07:59:10,2,V
07:59:40,13,P
08:00:10,3,V
08:00:40,13,P
08:01:10,13,P
08:01:40,2,V
08:02:11,9,P
08:02:41,4,V
08:03:11,2,V
08:03:41,11,P
08:04:11,3,V
08:04:41,8,P
08:05:11,11,P
08:05:41,12,P
08:06:11,1,V
08:06:41,7,V
08:07:11,2,V
08:07:41,2,V
08:08:11,3,V
08:08:41,11,P
08:09:11,1,V
08:09:41,7,V
08:10:11,14,P
08:10:41,5,V
08:11:12,14,P
08:11:42,0,B
08:12:12,12,P
08:12:42,8,P
08:13:12,6,V
08:13:42,7,V
08:14:12,11,P
08:14:42,3,V
08:15:12,3,V
08:15:42,3,V
08:16:12,4,V
08:16:42,14,P
08:17:12,2,V
08:17:42,6,V
08:18:12,5,V
08:18:42,9,P
08:19:12,2,V
08:19:42,3,V
08:20:13,11,P
08:20:43,1,V
08:21:13,2,V
08:21:43,2,V
08:22:13,0,B
08:22:43,4,V
08:23:13,12,P
08:23:43,6,V
08:24:13,7,V
08:24:43,2,V
08:25:13,9,P
08:25:43,11,P
08:26:13,11,P
08:26:43,13,P
08:27:13,8,P
08:27:43,1,V
08:28:13,1,V
08:28:43,6,V
08:29:14,11,P
08:29:44,3,V
08:30:14,4,V
08:30:44,2,V
08:31:14,14,P
08:31:44,0,B
08:32:14,2,V
08:32:44,14,P
08:33:14,1,V
08:33:44,13,P
08:34:14,2,V
08:34:44,8,P
08:35:14,12,P
08:35:44,7,V
08:36:14,12,P
08:36:44,4,V
08:37:14,3,V
08:37:44,8,P
08:38:15,9,P
08:38:45,12,P
08:39:15,10,P
08:39:45,4,V
08:40:15,11,P
08:40:45,7,V
08:41:15,13,P
08:41:45,3,V
08:42:15,12,P
08:42:45,0,B
08:43:15,0,B
08:43:45,4,V
08:44:15,1,V
08:44:45,4,V
08:45:15,4,V
08:45:45,0,B
08:46:15,7,V
08:46:45,6,V
08:47:16,3,V
08:47:46,7,V
08:48:16,7,V
08:48:46,7,V
08:49:16,8,P
08:49:46,7,V
08:50:16,12,P
08:50:46,11,P
08:51:16,5,V
08:51:46,13,P
08:52:16,10,P
08:52:46,9,P
08:53:16,14,P
08:53:46,0,B
08:54:16,11,P
08:54:47,12,P
08:55:17,14,P
08:55:47,0,B
08:56:17,4,V
08:56:47,11,P
08:57:17,4,V
08:57:47,1,V
08:58:17,12,P
08:58:47,14,P
08:59:17,4,V
08:59:47,13,P
09:00:17,2,V
09:00:47,0,B
09:01:18,4,V
09:01:48,0,B
09:02:18,1,V
09:02:48,11,P
09:03:18,10,P
09:03:48,9,P
09:04:18,10,P
09:04:48,4,V
09:05:18,7,V
09:05:48,2,V
09:06:18,13,P
09:06:48,14,P
09:07:18,4,V
09:07:48,2,V
09:08:18,3,V
09:08:48,4,V
09:09:18,10,P
09:09:48,3,V
09:10:19,6,V
09:10:49,11,P
09:11:19,8,P
09:11:49,2,V
09:12:19,7,V
09:12:49,14,P
09:13:19,11,P
09:13:49,10,P
09:14:19,10,P
09:14:49,9,P
09:15:19,6,V
09:15:49,13,P
09:16:19,13,P
09:16:49,1,V
09:17:19,7,V
09:17:49,0,B
09:18:19,10,P
09:18:49,13,P
09:19:20,11,P
09:19:50,2,V
09:20:20,14,P
09:20:50,5,V
09:21:20,14,P
09:21:50,5,V
09:22:20,7,V
09:22:50,1,V
09:23:20,9,P
09:23:50,6,V
09:24:20,12,P
09:24:50,11,P
09:25:20,10,P
09:25:50,9,P
09:26:20,2,V
09:26:50,10,P
09:27:20,0,B
09:27:50,11,P
09:28:21,1,V
09:28:51,14,P
09:29:21,13,P
09:29:51,1,V
09:30:21,10,P
09:30:51,14,P
09:31:21,11,P
09:31:51,7,V
09:32:21,0,B
09:32:51,13,P
09:33:21,5,V
09:33:51,9,P
09:34:21,12,P
09:34:51,1,V
09:35:21,13,P
09:35:51,10,P
09:36:21,0,B
09:36:51,5,V
09:37:22,2,V
09:37:52,10,P
09:38:22,13,P
09:38:52,5,V
09:39:22,7,V
09:39:52,5,V
09:40:22,13,P
09:40:52,2,V
09:41:22,6,V
09:41:52,7,V
09:42:22,3,V
09:42:52,12,P
09:43:22,0,B
09:43:52,4,V
09:44:22,14,P
09:44:52,11,P
09:45:22,14,P
09:45:52,4,V
09:46:23,13,P
09:46:53,11,P
09:47:23,9,P
09:47:53,11,P
09:48:23,3,V
09:48:53,7,V
09:49:23,0,B
09:49:53,1,V
09:50:23,4,V
09:50:53,1,V
09:51:23,7,V
09:51:53,7,V
09:52:23,11,P
09:52:53,11,P
09:53:23,10,P
09:53:53,12,P
09:54:23,10,P
09:54:54,4,V
09:55:24,11,P
09:55:54,9,P
09:56:24,10,P
09:56:54,7,V
09:57:24,13,P
09:57:54,6,V
09:58:24,10,P
09:58:54,0,B
09:59:24,12,P
09:59:54,0,B
10:00:24,4,V
10:00:54,0,B
10:01:24,4,V
10:01:54,7,V
10:02:24,13,P
10:02:54,4,V
10:03:24,9,P
10:03:55,1,V
10:04:25,12,P
10:04:55,8,P
10:05:25,0,B
10:05:55,9,P
10:06:25,4,V
10:06:55,11,P
10:07:25,11,P
10:07:55,6,V
10:08:25,14,P
10:08:55,5,V
10:09:25,8,P
10:09:55,7,V
10:10:25,4,V
10:10:55,3,V
10:11:25,14,P
10:11:55,5,V
10:12:25,11,P
10:12:56,4,V
10:13:26,5,V
10:13:56,5,V
10:14:26,10,P
10:14:56,0,B
10:15:26,3,V
10:15:56,7,V
10:16:26,7,V
10:16:56,12,P
10:17:26,2,V
10:17:56,7,V
10:18:26,7,V
10:18:56,8,P
10:19:26,9,P
10:19:56,6,V
10:20:26,9,P
10:20:56,10,P
10:21:26,8,P
10:21:57,12,P
10:22:27,10,P
10:22:57,4,V
10:23:27,14,P
10:23:57,5,V
10:24:27,13,P
10:24:57,3,V
10:25:27,3,V
10:25:57,14,P
10:26:27,5,V
10:26:57,10,P
10:27:27,0,B
10:27:57,0,B
10:28:27,7,V
10:28:57,0,B
10:29:27,5,V
10:29:57,3,V
10:30:27,8,P
10:30:58,4,V
10:31:28,13,P
10:31:58,14,P
10:32:28,11,P
10:32:58,10,P
10:33:28,11,P
10:33:58,14,P
10:34:28,14,P
10:34:58,1,V
10:35:28,13,P
10:35:58,14,P
10:36:28,1,V
10:36:58,5,V
10:37:28,14,P
10:37:58,12,P
10:38:28,12,P
10:38:58,12,P
10:39:29,8,P
10:39:59,5,V
10:40:29,11,P
10:40:59,8,P
10:41:29,8,P
10:41:59,10,P
10:42:29,6,V
10:42:59,0,B
10:43:29,7,V
10:43:59,4,V
10:44:29,3,V
10:44:59,7,V
10:45:29,8,P
10:45:59,11,P
10:46:29,9,P
10:46:59,4,V
10:47:29,9,P
10:48:00,10,P
10:48:30,0,B
10:49:00,12,P
10:49:30,6,V
10:50:00,8,P
10:50:30,14,P
10:51:00,7,V
10:51:30,7,V
10:52:00,3,V
10:52:30,8,P
10:53:00,6,V
10:53:30,0,B
10:54:00,12,P
10:54:30,8,P
10:55:00,10,P
10:55:30,7,V
10:56:00,3,V
10:56:31,4,V
10:57:01,4,V
10:57:31,5,V
10:58:01,3,V
10:58:31,2,V
10:59:01,12,P
10:59:31,2,V
11:00:01,4,V
11:00:31,5,V
11:01:01,2,V
11:01:31,10,P
11:02:01,11,P
11:02:31,8,P
11:03:01,6,V
11:03:31,10,P
11:04:01,5,V
11:04:31,6,V
11:05:01,1,V
11:05:32,13,P
11:06:02,3,V
11:06:32,7,V
11:07:02,7,V
11:07:32,5,V
11:08:02,1,V
11:08:32,7,V
11:09:02,2,V
11:09:32,9,P
11:10:02,13,P
11:10:32,4,V
11:11:02,13,P
11:11:32,5,V
11:12:02,11,P
11:12:32,5,V
11:13:02,11,P
11:13:32,5,V
11:14:02,7,V
11:14:33,14,P
11:15:03,6,V
11:15:33,12,P
11:16:03,2,V
11:16:33,13,P
11:17:03,5,V
11:17:33,9,P
11:18:03,4,V
11:18:33,10,P
11:19:03,5,V
11:19:33,8,P
11:20:03,12,P
11:20:33,14,P
11:21:03,11,P
11:21:33,9,P
11:22:03,11,P
11:22:33,6,V
11:23:03,0,B
11:23:34,13,P
11:24:04,12,P
11:24:34,3,V
11:25:04,0,B
11:25:34,4,V
11:26:04,1,V
11:26:34,7,V
11:27:04,0,B
11:27:34,11,P
11:28:04,10,P
11:28:34,11,P
11:29:04,1,V
11:29:34,2,V
11:30:04,12,P
11:30:34,0,B
11:31:04,4,V
11:31:34,10,P
11:32:04,2,V
11:32:35,9,P
11:33:05,4,V
11:33:35,7,V
11:34:05,6,V
11:34:35,2,V
11:35:05,12,P
11:35:35,0,B
11:36:05,4,V
11:36:35,11,P
11:37:05,9,P
11:37:35,12,P
11:38:05,9,P
11:38:35,7,V
11:39:05,4,V
11:39:35,11,P
11:40:05,13,P
11:40:35,2,V
11:41:05,9,P
11:41:36,14,P
11:42:06,4,V
11:42:36,13,P
11:43:06,1,V
11:43:36,7,V
11:44:06,4,V
11:44:36,3,V
11:45:06,10,P
11:45:36,14,P
11:46:06,2,V
11:46:36,1,V
11:47:06,7,V
11:47:36,7,V
11:47:36,4,V
11:48:06,9,P
11:48:36,9,P
11:49:06,10,P
11:49:36,0,B
11:50:07,3,V
11:50:37,14,P
11:51:07,1,V
11:51:37,5,V
11:52:07,6,V
11:52:37,13,P
11:53:07,2,V
11:53:37,9,P
11:54:07,4,V
11:54:37,12,P
11:55:07,8,P
11:55:37,14,P
11:56:07,7,V
11:56:37,9,P
11:57:07,4,V
11:57:37,6,V
11:58:07,5,V
11:58:37,9,P
11:59:08,4,V
11:59:38,10,P
12:00:08,13,P
12:00:38,6,V
12:01:08,10,P
12:01:38,6,V
12:02:08,8,P
12:02:38,3,V
12:03:08,12,P
12:03:38,8,P
12:04:08,9,P
12:04:38,11,P
12:05:08,11,P
12:05:08,7,V
12:05:38,6,V
12:06:08,8,P
12:06:38,13,P
12:07:08,2,V
12:07:39,4,V
12:08:09,5,V
12:08:39,14,P
12:09:09,12,P
12:09:39,13,P
12:10:09,0,B
12:10:39,12,P
12:11:09,4,V
